# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-03-16 13:26:20 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03335500 WABASH RIVER AT LAFAYETTE, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03335500
#            TS   parameter     statistic     Description
#         51608       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	51608_00060_00003	51608_00060_00003_cd
USGS	03335500	1982-11-25	6130	A
USGS	03335500	1982-11-26	6170	A
USGS	03335500	1982-11-27	6700	A
USGS	03335500	1982-11-28	6910	A
USGS	03335500	1982-11-29	9870	A
USGS	03335500	1982-11-30	12100	A
USGS	03335500	1982-12-01	9220	A
USGS	03335500	1982-12-02	8210	A
USGS	03335500	1982-12-03	9280	A
USGS	03335500	1982-12-04	16500	A
USGS	03335500	1982-12-05	23600	A
USGS	03335500	1982-12-06	25600	A
USGS	03335500	1982-12-07	22500	A
USGS	03335500	1982-12-08	17500	A
USGS	03335500	1982-12-09	15400	A
USGS	03335500	1982-12-10	13700	A
USGS	03335500	1982-12-11	11600	A
USGS	03335500	1982-12-12	9670	A
USGS	03335500	1982-12-13	8160	A
USGS	03335500	1982-12-14	6460	A
USGS	03335500	1982-12-15	5920	A
USGS	03335500	1982-12-16	7070	A
USGS	03335500	1982-12-17	10500	A
USGS	03335500	1982-12-18	11400	A
USGS	03335500	1982-12-19	10400	A
USGS	03335500	1982-12-20	9400	A
USGS	03335500	1982-12-21	7890	A
USGS	03335500	1982-12-22	7050	A
USGS	03335500	1982-12-23	6390	A
USGS	03335500	1982-12-24	6860	A
USGS	03335500	1982-12-25	11700	A
USGS	03335500	1982-12-26	24000	A
USGS	03335500	1982-12-27	26400	A
USGS	03335500	1982-12-28	25300	A
USGS	03335500	1982-12-29	27200	A
USGS	03335500	1982-12-30	23300	A
USGS	03335500	1982-12-31	19200	A
USGS	03335500	1983-01-01	17600	A
USGS	03335500	1983-01-02	15400	A
USGS	03335500	1983-01-03	13600	A
USGS	03335500	1983-01-04	12300	A
USGS	03335500	1983-01-05	11800	A
USGS	03335500	1983-01-06	10800	A
USGS	03335500	1983-01-07	9970	A
USGS	03335500	1983-01-08	8340	A
USGS	03335500	1983-01-09	7310	A
USGS	03335500	1983-01-10	5840	A
USGS	03335500	1983-01-11	5380	A
USGS	03335500	1983-01-12	5270	A
USGS	03335500	1983-01-13	4810	A
USGS	03335500	1983-01-14	4690	A
USGS	03335500	1983-01-15	4900	A
USGS	03335500	1983-01-16	5310	A
USGS	03335500	1983-01-17	5360	A
USGS	03335500	1983-01-18	4830	A
USGS	03335500	1983-01-19	3810	A
USGS	03335500	1983-01-20	3490	A
USGS	03335500	1983-01-21	3280	A
USGS	03335500	1983-01-22	3840	A
USGS	03335500	1983-01-23	4220	A
USGS	03335500	1983-01-24	3950	A
USGS	03335500	1983-01-25	3860	A
USGS	03335500	1983-01-26	3840	A
USGS	03335500	1983-01-27	3940	A
USGS	03335500	1983-01-28	3880	A
USGS	03335500	1983-01-29	3790	A
USGS	03335500	1983-01-30	3610	A
USGS	03335500	1983-01-31	3700	A
USGS	03335500	1983-02-01	3710	A
USGS	03335500	1983-02-02	4560	A
USGS	03335500	1983-02-03	8670	A
USGS	03335500	1983-02-04	11600	A
USGS	03335500	1983-02-05	11100	A
USGS	03335500	1983-02-06	10200	A
USGS	03335500	1983-02-07	8060	A
USGS	03335500	1983-02-08	6410	A
USGS	03335500	1983-02-09	5530	A
USGS	03335500	1983-02-10	4690	A
USGS	03335500	1983-02-11	4470	A
USGS	03335500	1983-02-12	4250	A
USGS	03335500	1983-02-13	4140	A
USGS	03335500	1983-02-14	4070	A
USGS	03335500	1983-02-15	4080	A
USGS	03335500	1983-02-16	4080	A
USGS	03335500	1983-02-17	4400	A
USGS	03335500	1983-02-18	4470	A
USGS	03335500	1983-02-19	5280	A
USGS	03335500	1983-02-20	5450	A
USGS	03335500	1983-02-21	5270	A
USGS	03335500	1983-02-22	5360	A
USGS	03335500	1983-02-23	4900	A
USGS	03335500	1983-02-24	4550	A
USGS	03335500	1983-02-25	4580	A
USGS	03335500	1983-02-26	4210	A
USGS	03335500	1983-02-27	3750	A
USGS	03335500	1983-02-28	3540	A
USGS	03335500	1983-03-01	3470	A
USGS	03335500	1983-03-02	3490	A
USGS	03335500	1983-03-03	3290	A
USGS	03335500	1983-03-04	3170	A
USGS	03335500	1983-03-05	3240	A
USGS	03335500	1983-03-06	3160	A
USGS	03335500	1983-03-07	3430	A
USGS	03335500	1983-03-08	3720	A
USGS	03335500	1983-03-09	3770	A
USGS	03335500	1983-03-10	3560	A
USGS	03335500	1983-03-11	3530	A
USGS	03335500	1983-03-12	3440	A
USGS	03335500	1983-03-13	3270	A
USGS	03335500	1983-03-14	3090	A
USGS	03335500	1983-03-15	3020	A
USGS	03335500	1983-03-16	3040	A
USGS	03335500	1983-03-17	2640	A
USGS	03335500	1983-03-18	2710	A
USGS	03335500	1983-03-19	3020	A
USGS	03335500	1983-03-20	3310	A
USGS	03335500	1983-03-21	3540	A
USGS	03335500	1983-03-22	3310	A
USGS	03335500	1983-03-23	3770	A
USGS	03335500	1983-03-24	3770	A
USGS	03335500	1983-03-25	4080	A
USGS	03335500	1983-03-26	3920	A
USGS	03335500	1983-03-27	4310	A
USGS	03335500	1983-03-28	8920	A
USGS	03335500	1983-03-29	13100	A
USGS	03335500	1983-03-30	11100	A
USGS	03335500	1983-03-31	8790	A
USGS	03335500	1983-04-01	7240	A
USGS	03335500	1983-04-02	10500	A
USGS	03335500	1983-04-03	21400	A
USGS	03335500	1983-04-04	25800	A
USGS	03335500	1983-04-05	21000	A
USGS	03335500	1983-04-06	16600	A
USGS	03335500	1983-04-07	15400	A
USGS	03335500	1983-04-08	15500	A
USGS	03335500	1983-04-09	14400	A
USGS	03335500	1983-04-10	13600	A
USGS	03335500	1983-04-11	14800	A
USGS	03335500	1983-04-12	14500	A
USGS	03335500	1983-04-13	14300	A
USGS	03335500	1983-04-14	19000	A
USGS	03335500	1983-04-15	28700	A
USGS	03335500	1983-04-16	26100	A
USGS	03335500	1983-04-17	21200	A
USGS	03335500	1983-04-18	18300	A
USGS	03335500	1983-04-19	15700	A
USGS	03335500	1983-04-20	13700	A
USGS	03335500	1983-04-21	11500	A
USGS	03335500	1983-04-22	9910	A
USGS	03335500	1983-04-23	9110	A
USGS	03335500	1983-04-24	7800	A
USGS	03335500	1983-04-25	6680	A
USGS	03335500	1983-04-26	6490	A
USGS	03335500	1983-04-27	5970	A
USGS	03335500	1983-04-28	5830	A
USGS	03335500	1983-04-29	6350	A
USGS	03335500	1983-04-30	7200	A
USGS	03335500	1983-05-01	13100	A
USGS	03335500	1983-05-02	42400	A
USGS	03335500	1983-05-03	59100	A
USGS	03335500	1983-05-04	48200	A
USGS	03335500	1983-05-05	35000	A
USGS	03335500	1983-05-06	26000	A
USGS	03335500	1983-05-07	22000	A
USGS	03335500	1983-05-08	19100	A
USGS	03335500	1983-05-09	16200	A
USGS	03335500	1983-05-10	14400	A
USGS	03335500	1983-05-11	12900	A
USGS	03335500	1983-05-12	12000	A
USGS	03335500	1983-05-13	11700	A
USGS	03335500	1983-05-14	11900	A
USGS	03335500	1983-05-15	11800	A
USGS	03335500	1983-05-16	10900	A
USGS	03335500	1983-05-17	10600	A
USGS	03335500	1983-05-18	11100	A
USGS	03335500	1983-05-19	11300	A
USGS	03335500	1983-05-20	11000	A
USGS	03335500	1983-05-21	10900	A
USGS	03335500	1983-05-22	9750	A
USGS	03335500	1983-05-23	9890	A
USGS	03335500	1983-05-24	10800	A
USGS	03335500	1983-05-25	9970	A
USGS	03335500	1983-05-26	7900	A
USGS	03335500	1983-05-27	6490	A
USGS	03335500	1983-05-28	5970	A
USGS	03335500	1983-05-29	5580	A
USGS	03335500	1983-05-30	5360	A
USGS	03335500	1983-05-31	4800	A
USGS	03335500	1983-06-01	4650	A
USGS	03335500	1983-06-02	4330	A
USGS	03335500	1983-06-03	4280	A
USGS	03335500	1983-06-04	4310	A
USGS	03335500	1983-06-05	4360	A
USGS	03335500	1983-06-06	5700	A
USGS	03335500	1983-06-07	6940	A
USGS	03335500	1983-06-08	6880	A
USGS	03335500	1983-06-09	5700	A
USGS	03335500	1983-06-10	4860	A
USGS	03335500	1983-06-11	4330	A
USGS	03335500	1983-06-12	4080	A
USGS	03335500	1983-06-13	3640	A
USGS	03335500	1983-06-14	3510	A
USGS	03335500	1983-06-15	3600	A
USGS	03335500	1983-06-16	3320	A
USGS	03335500	1983-06-17	3530	A
USGS	03335500	1983-06-18	3880	A
USGS	03335500	1983-06-19	3270	A
USGS	03335500	1983-06-20	3170	A
USGS	03335500	1983-06-21	2940	A
USGS	03335500	1983-06-22	2930	A
USGS	03335500	1983-06-23	2820	A
USGS	03335500	1983-06-24	2890	A
USGS	03335500	1983-06-25	2790	A
USGS	03335500	1983-06-26	2770	A
USGS	03335500	1983-06-27	2660	A
USGS	03335500	1983-06-28	2570	A
USGS	03335500	1983-06-29	3630	A
USGS	03335500	1983-06-30	5390	A
USGS	03335500	1983-07-01	5280	A
USGS	03335500	1983-07-02	4990	A
USGS	03335500	1983-07-03	5300	A
USGS	03335500	1983-07-04	5560	A
USGS	03335500	1983-07-05	4950	A
USGS	03335500	1983-07-06	4530	A
USGS	03335500	1983-07-07	3850	A
USGS	03335500	1983-07-08	3390	A
USGS	03335500	1983-07-09	3400	A
USGS	03335500	1983-07-10	2860	A
USGS	03335500	1983-07-11	2500	A
USGS	03335500	1983-07-12	2260	A
USGS	03335500	1983-07-13	2120	A
USGS	03335500	1983-07-14	2040	A
USGS	03335500	1983-07-15	2000	A
USGS	03335500	1983-07-16	1890	A
USGS	03335500	1983-07-17	1780	A
USGS	03335500	1983-07-18	1800	A
USGS	03335500	1983-07-19	1760	A
USGS	03335500	1983-07-20	1650	A
USGS	03335500	1983-07-21	1870	A
USGS	03335500	1983-07-22	1720	A
USGS	03335500	1983-07-23	1480	A
USGS	03335500	1983-07-24	1590	A
USGS	03335500	1983-07-25	1440	A
USGS	03335500	1983-07-26	1410	A
USGS	03335500	1983-07-27	1270	A
USGS	03335500	1983-07-28	1260	A
USGS	03335500	1983-07-29	1190	A
USGS	03335500	1983-07-30	1190	A
USGS	03335500	1983-07-31	1360	A
USGS	03335500	1983-08-01	1320	A
USGS	03335500	1983-08-02	1540	A
USGS	03335500	1983-08-03	1520	A
USGS	03335500	1983-08-04	1260	A
USGS	03335500	1983-08-05	1250	A
USGS	03335500	1983-08-06	1390	A
USGS	03335500	1983-08-07	1130	A
USGS	03335500	1983-08-08	1140	A
USGS	03335500	1983-08-09	1060	A
USGS	03335500	1983-08-10	1030	A
USGS	03335500	1983-08-11	1090	A
USGS	03335500	1983-08-12	1430	A
USGS	03335500	1983-08-13	1030	A
USGS	03335500	1983-08-14	1050	A
USGS	03335500	1983-08-15	1050	A
USGS	03335500	1983-08-16	1100	A
USGS	03335500	1983-08-17	1260	A
USGS	03335500	1983-08-18	1730	A
USGS	03335500	1983-08-19	1300	A
USGS	03335500	1983-08-20	1170	A
USGS	03335500	1983-08-21	1100	A
USGS	03335500	1983-08-22	950	A
USGS	03335500	1983-08-23	1060	A
USGS	03335500	1983-08-24	954	A
USGS	03335500	1983-08-25	887	A
USGS	03335500	1983-08-26	874	A
USGS	03335500	1983-08-27	969	A
USGS	03335500	1983-08-28	1030	A
USGS	03335500	1983-08-29	996	A
USGS	03335500	1983-08-30	884	A
USGS	03335500	1983-08-31	782	A
USGS	03335500	1983-09-01	814	A
USGS	03335500	1983-09-02	813	A
USGS	03335500	1983-09-03	803	A
USGS	03335500	1983-09-04	736	A
USGS	03335500	1983-09-05	732	A
USGS	03335500	1983-09-06	837	A
USGS	03335500	1983-09-07	887	A
USGS	03335500	1983-09-08	917	A
USGS	03335500	1983-09-09	1050	A
USGS	03335500	1983-09-10	1130	A
USGS	03335500	1983-09-11	1300	A
USGS	03335500	1983-09-12	1550	A
USGS	03335500	1983-09-13	1660	A
USGS	03335500	1983-09-14	1070	A
USGS	03335500	1983-09-15	816	A
USGS	03335500	1983-09-16	781	A
USGS	03335500	1983-09-17	868	A
USGS	03335500	1983-09-18	921	A
USGS	03335500	1983-09-19	909	A
USGS	03335500	1983-09-20	927	A
USGS	03335500	1983-09-21	1090	A
USGS	03335500	1983-09-22	1030	A
USGS	03335500	1983-09-23	1040	A
USGS	03335500	1983-09-24	1110	A
USGS	03335500	1983-09-25	1010	A
USGS	03335500	1983-09-26	1070	A
USGS	03335500	1983-09-27	1330	A
USGS	03335500	1983-09-28	1260	A
USGS	03335500	1983-09-29	1240	A
USGS	03335500	1983-09-30	1230	A
USGS	03335500	1983-10-01	1220	A
USGS	03335500	1983-10-02	1250	A
USGS	03335500	1983-10-03	1180	A
USGS	03335500	1983-10-04	1220	A
USGS	03335500	1983-10-05	1260	A
USGS	03335500	1983-10-06	1290	A
USGS	03335500	1983-10-07	1370	A
USGS	03335500	1983-10-08	1390	A
USGS	03335500	1983-10-09	1320	A
USGS	03335500	1983-10-10	1300	A
USGS	03335500	1983-10-11	1330	A
USGS	03335500	1983-10-12	1520	A
USGS	03335500	1983-10-13	1490	A
USGS	03335500	1983-10-14	1390	A
USGS	03335500	1983-10-15	1610	A
USGS	03335500	1983-10-16	2210	A
USGS	03335500	1983-10-17	2200	A
USGS	03335500	1983-10-18	2090	A
USGS	03335500	1983-10-19	1530	A
USGS	03335500	1983-10-20	1230	A
USGS	03335500	1983-10-21	2330	A
USGS	03335500	1983-10-22	4090	A
USGS	03335500	1983-10-23	5010	A
USGS	03335500	1983-10-24	4210	A
USGS	03335500	1983-10-25	3700	A
USGS	03335500	1983-10-26	3610	A
USGS	03335500	1983-10-27	3390	A
USGS	03335500	1983-10-28	3420	A
USGS	03335500	1983-10-29	3220	A
USGS	03335500	1983-10-30	2800	A
USGS	03335500	1983-10-31	2440	A
USGS	03335500	1983-11-01	2450	A
USGS	03335500	1983-11-02	2480	A
USGS	03335500	1983-11-03	2610	A
USGS	03335500	1983-11-04	2570	A
USGS	03335500	1983-11-05	2320	A
USGS	03335500	1983-11-06	2330	A
USGS	03335500	1983-11-07	2310	A
USGS	03335500	1983-11-08	2280	A
USGS	03335500	1983-11-09	1800	A
USGS	03335500	1983-11-10	1570	A
USGS	03335500	1983-11-11	2400	A
USGS	03335500	1983-11-12	3070	A
USGS	03335500	1983-11-13	3290	A
USGS	03335500	1983-11-14	3880	A
USGS	03335500	1983-11-15	4140	A
USGS	03335500	1983-11-16	4140	A
USGS	03335500	1983-11-17	3430	A
USGS	03335500	1983-11-18	3420	A
USGS	03335500	1983-11-19	3580	A
USGS	03335500	1983-11-20	3170	A
USGS	03335500	1983-11-21	2950	A
USGS	03335500	1983-11-22	3070	A
USGS	03335500	1983-11-23	4500	A
USGS	03335500	1983-11-24	4690	A
USGS	03335500	1983-11-25	4810	A
USGS	03335500	1983-11-26	5150	A
USGS	03335500	1983-11-27	5750	A
USGS	03335500	1983-11-28	7120	A
USGS	03335500	1983-11-29	9370	A
USGS	03335500	1983-11-30	10000	A
USGS	03335500	1983-12-01	9660	A
USGS	03335500	1983-12-02	9110	A
USGS	03335500	1983-12-03	8040	A
USGS	03335500	1983-12-04	7120	A
USGS	03335500	1983-12-05	6080	A
USGS	03335500	1983-12-06	7050	A
USGS	03335500	1983-12-07	17800	A
USGS	03335500	1983-12-08	18800	A
USGS	03335500	1983-12-09	15900	A
USGS	03335500	1983-12-10	14700	A
USGS	03335500	1983-12-11	13300	A
USGS	03335500	1983-12-12	20100	A
USGS	03335500	1983-12-13	25900	A
USGS	03335500	1983-12-14	23400	A
USGS	03335500	1983-12-15	21100	A
USGS	03335500	1983-12-16	18500	A
USGS	03335500	1983-12-17	15900	A
USGS	03335500	1983-12-18	14200	A
USGS	03335500	1983-12-19	11800	A
USGS	03335500	1983-12-20	10500	A
USGS	03335500	1983-12-21	10200	A
USGS	03335500	1983-12-22	9870	A
USGS	03335500	1983-12-23	9250	A
USGS	03335500	1983-12-24	7620	A
USGS	03335500	1983-12-25	5520	A
USGS	03335500	1983-12-26	4070	A
USGS	03335500	1983-12-27	3590	A
USGS	03335500	1983-12-28	3500	A
USGS	03335500	1983-12-29	3480	A
USGS	03335500	1983-12-30	3440	A
USGS	03335500	1983-12-31	3390	A
USGS	03335500	1984-01-01	3300	A
USGS	03335500	1984-01-02	3150	A
USGS	03335500	1984-01-03	3040	A
USGS	03335500	1984-01-04	3000	A
USGS	03335500	1984-01-05	3150	A
USGS	03335500	1984-01-06	3130	A
USGS	03335500	1984-01-07	2970	A
USGS	03335500	1984-01-08	2880	A
USGS	03335500	1984-01-09	2740	A
USGS	03335500	1984-01-10	2660	A
USGS	03335500	1984-01-11	2600	A
USGS	03335500	1984-01-12	2590	A
USGS	03335500	1984-01-13	2410	A
USGS	03335500	1984-01-14	2170	A
USGS	03335500	1984-01-15	2240	A
USGS	03335500	1984-01-16	2300	A
USGS	03335500	1984-01-17	2130	A
USGS	03335500	1984-01-18	2080	A
USGS	03335500	1984-01-19	2080	A
USGS	03335500	1984-01-20	1980	A
USGS	03335500	1984-01-21	1850	A
USGS	03335500	1984-01-22	1770	A
USGS	03335500	1984-01-23	1780	A
USGS	03335500	1984-01-24	1840	A
USGS	03335500	1984-01-25	1920	A
USGS	03335500	1984-01-26	1990	A
USGS	03335500	1984-01-27	2050	A
USGS	03335500	1984-01-28	2070	A
USGS	03335500	1984-01-29	2030	A
USGS	03335500	1984-01-30	2110	A
USGS	03335500	1984-01-31	2140	A
USGS	03335500	1984-02-01	2180	A
USGS	03335500	1984-02-02	2330	A
USGS	03335500	1984-02-03	2850	A
USGS	03335500	1984-02-04	4080	A
USGS	03335500	1984-02-05	5700	A
USGS	03335500	1984-02-06	7510	A
USGS	03335500	1984-02-07	6800	A
USGS	03335500	1984-02-08	6580	A
USGS	03335500	1984-02-09	4880	A
USGS	03335500	1984-02-10	4390	A
USGS	03335500	1984-02-11	8410	A
USGS	03335500	1984-02-12	21800	A
USGS	03335500	1984-02-13	39000	A
USGS	03335500	1984-02-14	40000	A
USGS	03335500	1984-02-15	34700	A
USGS	03335500	1984-02-16	27500	A
USGS	03335500	1984-02-17	25300	A
USGS	03335500	1984-02-18	24200	A
USGS	03335500	1984-02-19	22100	A
USGS	03335500	1984-02-20	19300	A
USGS	03335500	1984-02-21	17900	A
USGS	03335500	1984-02-22	16300	A
USGS	03335500	1984-02-23	15400	A
USGS	03335500	1984-02-24	13700	A
USGS	03335500	1984-02-25	10100	A
USGS	03335500	1984-02-26	7000	A
USGS	03335500	1984-02-27	6310	A
USGS	03335500	1984-02-28	6210	A
USGS	03335500	1984-02-29	5660	A
USGS	03335500	1984-03-01	4810	A
USGS	03335500	1984-03-02	4500	A
USGS	03335500	1984-03-03	4540	A
USGS	03335500	1984-03-04	4450	A
USGS	03335500	1984-03-05	4350	A
USGS	03335500	1984-03-06	4340	A
USGS	03335500	1984-03-07	4210	A
USGS	03335500	1984-03-08	4300	A
USGS	03335500	1984-03-09	4540	A
USGS	03335500	1984-03-10	4380	A
USGS	03335500	1984-03-11	3970	A
USGS	03335500	1984-03-12	3840	A
USGS	03335500	1984-03-13	3860	A
USGS	03335500	1984-03-14	3630	A
USGS	03335500	1984-03-15	3630	A
USGS	03335500	1984-03-16	13300	A
USGS	03335500	1984-03-17	30300	A
USGS	03335500	1984-03-18	29500	A
USGS	03335500	1984-03-19	24800	A
USGS	03335500	1984-03-20	23600	A
USGS	03335500	1984-03-21	33200	A
USGS	03335500	1984-03-22	32900	A
USGS	03335500	1984-03-23	30400	A
USGS	03335500	1984-03-24	27700	A
USGS	03335500	1984-03-25	27400	A
USGS	03335500	1984-03-26	34700	A
USGS	03335500	1984-03-27	34300	A
USGS	03335500	1984-03-28	28300	A
USGS	03335500	1984-03-29	24800	A
USGS	03335500	1984-03-30	23700	A
USGS	03335500	1984-03-31	22200	A
USGS	03335500	1984-04-01	20000	A
USGS	03335500	1984-04-02	18700	A
USGS	03335500	1984-04-03	17700	A
USGS	03335500	1984-04-04	15700	A
USGS	03335500	1984-04-05	14500	A
USGS	03335500	1984-04-06	15800	A
USGS	03335500	1984-04-07	17200	A
USGS	03335500	1984-04-08	18200	A
USGS	03335500	1984-04-09	18200	A
USGS	03335500	1984-04-10	16800	A
USGS	03335500	1984-04-11	14700	A
USGS	03335500	1984-04-12	12500	A
USGS	03335500	1984-04-13	11700	A
USGS	03335500	1984-04-14	10100	A
USGS	03335500	1984-04-15	8670	A
USGS	03335500	1984-04-16	9220	A
USGS	03335500	1984-04-17	12400	A
USGS	03335500	1984-04-18	14500	A
USGS	03335500	1984-04-19	13700	A
USGS	03335500	1984-04-20	13100	A
USGS	03335500	1984-04-21	11600	A
USGS	03335500	1984-04-22	11400	A
USGS	03335500	1984-04-23	16100	A
USGS	03335500	1984-04-24	17300	A
USGS	03335500	1984-04-25	15700	A
USGS	03335500	1984-04-26	15800	A
USGS	03335500	1984-04-27	14100	A
USGS	03335500	1984-04-28	14400	A
USGS	03335500	1984-04-29	11700	A
USGS	03335500	1984-04-30	10200	A
USGS	03335500	1984-05-01	7970	A
USGS	03335500	1984-05-02	6510	A
USGS	03335500	1984-05-03	6220	A
USGS	03335500	1984-05-04	6320	A
USGS	03335500	1984-05-05	6330	A
USGS	03335500	1984-05-06	6190	A
USGS	03335500	1984-05-07	5730	A
USGS	03335500	1984-05-08	5380	A
USGS	03335500	1984-05-09	4990	A
USGS	03335500	1984-05-10	4810	A
USGS	03335500	1984-05-11	4690	A
USGS	03335500	1984-05-12	4610	A
USGS	03335500	1984-05-13	4640	A
USGS	03335500	1984-05-14	4590	A
USGS	03335500	1984-05-15	4710	A
USGS	03335500	1984-05-16	4610	A
USGS	03335500	1984-05-17	4120	A
USGS	03335500	1984-05-18	4020	A
USGS	03335500	1984-05-19	3860	A
USGS	03335500	1984-05-20	5390	A
USGS	03335500	1984-05-21	14300	A
USGS	03335500	1984-05-22	18200	A
USGS	03335500	1984-05-23	18300	A
USGS	03335500	1984-05-24	17400	A
USGS	03335500	1984-05-25	15400	A
USGS	03335500	1984-05-26	25000	A
USGS	03335500	1984-05-27	31800	A
USGS	03335500	1984-05-28	25500	A
USGS	03335500	1984-05-29	20500	A
USGS	03335500	1984-05-30	18400	A
USGS	03335500	1984-05-31	15700	A
USGS	03335500	1984-06-01	13300	A
USGS	03335500	1984-06-02	10700	A
USGS	03335500	1984-06-03	8900	A
USGS	03335500	1984-06-04	8110	A
USGS	03335500	1984-06-05	7120	A
USGS	03335500	1984-06-06	5800	A
USGS	03335500	1984-06-07	5200	A
USGS	03335500	1984-06-08	4900	A
USGS	03335500	1984-06-09	4600	A
USGS	03335500	1984-06-10	4400	A
USGS	03335500	1984-06-11	4000	A
USGS	03335500	1984-06-12	3700	A
USGS	03335500	1984-06-13	3400	A
USGS	03335500	1984-06-14	3500	A
USGS	03335500	1984-06-15	3800	A
USGS	03335500	1984-06-16	4100	A
USGS	03335500	1984-06-17	3900	A
USGS	03335500	1984-06-18	4000	A
USGS	03335500	1984-06-19	3900	A
USGS	03335500	1984-06-20	3600	A
USGS	03335500	1984-06-21	3300	A
USGS	03335500	1984-06-22	3100	A
USGS	03335500	1984-06-23	2900	A
USGS	03335500	1984-06-24	3500	A
USGS	03335500	1984-06-25	4000	A
USGS	03335500	1984-06-26	4700	A
USGS	03335500	1984-06-27	4200	A
USGS	03335500	1984-06-28	4500	A
USGS	03335500	1984-06-29	4200	A
USGS	03335500	1984-06-30	3600	A
USGS	03335500	1984-07-01	3200	A
USGS	03335500	1984-07-02	2900	A
USGS	03335500	1984-07-03	2750	A
USGS	03335500	1984-07-04	2650	A
USGS	03335500	1984-07-05	2650	A
USGS	03335500	1984-07-06	2600	A
USGS	03335500	1984-07-07	3200	A
USGS	03335500	1984-07-08	4200	A
USGS	03335500	1984-07-09	5800	A
USGS	03335500	1984-07-10	5000	A
USGS	03335500	1984-07-11	4300	A
USGS	03335500	1984-07-12	3500	A
USGS	03335500	1984-07-13	2900	A
USGS	03335500	1984-07-14	2500	A
USGS	03335500	1984-07-15	2350	A
USGS	03335500	1984-07-16	2200	A
USGS	03335500	1984-07-17	2000	A
USGS	03335500	1984-07-18	1990	A
USGS	03335500	1984-07-19	1960	A
USGS	03335500	1984-07-20	1990	A
USGS	03335500	1984-07-21	2040	A
USGS	03335500	1984-07-22	1900	A
USGS	03335500	1984-07-23	1980	A
USGS	03335500	1984-07-24	1800	A
USGS	03335500	1984-07-25	2100	A
USGS	03335500	1984-07-26	2400	A
USGS	03335500	1984-07-27	3900	A
USGS	03335500	1984-07-28	3360	A
USGS	03335500	1984-07-29	3310	A
USGS	03335500	1984-07-30	2950	A
USGS	03335500	1984-07-31	2770	A
USGS	03335500	1984-08-01	2270	A
USGS	03335500	1984-08-02	2150	A
USGS	03335500	1984-08-03	2400	A
USGS	03335500	1984-08-04	2190	A
USGS	03335500	1984-08-05	2530	A
USGS	03335500	1984-08-06	3270	A
USGS	03335500	1984-08-07	2940	A
USGS	03335500	1984-08-08	2930	A
USGS	03335500	1984-08-09	2280	A
USGS	03335500	1984-08-10	2240	A
USGS	03335500	1984-08-11	2120	A
USGS	03335500	1984-08-12	2320	A
USGS	03335500	1984-08-13	2460	A
USGS	03335500	1984-08-14	2280	A
USGS	03335500	1984-08-15	2190	A
USGS	03335500	1984-08-16	1670	A
USGS	03335500	1984-08-17	1700	A
USGS	03335500	1984-08-18	1650	A
USGS	03335500	1984-08-19	1630	A
USGS	03335500	1984-08-20	1390	A
USGS	03335500	1984-08-21	1350	A
USGS	03335500	1984-08-22	1490	A
USGS	03335500	1984-08-23	1700	A
USGS	03335500	1984-08-24	1530	A
USGS	03335500	1984-08-25	1380	A
USGS	03335500	1984-08-26	1320	A
USGS	03335500	1984-08-27	1330	A
USGS	03335500	1984-08-28	1730	A
USGS	03335500	1984-08-29	1430	A
USGS	03335500	1984-08-30	1300	A
USGS	03335500	1984-08-31	1190	A
USGS	03335500	1984-09-01	1010	A
USGS	03335500	1984-09-02	999	A
USGS	03335500	1984-09-03	1590	A
USGS	03335500	1984-09-04	1760	A
USGS	03335500	1984-09-05	1360	A
USGS	03335500	1984-09-06	1240	A
USGS	03335500	1984-09-07	1290	A
USGS	03335500	1984-09-08	1190	A
USGS	03335500	1984-09-09	1350	A
USGS	03335500	1984-09-10	1400	A
USGS	03335500	1984-09-11	1430	A
USGS	03335500	1984-09-12	1490	A
USGS	03335500	1984-09-13	1430	A
USGS	03335500	1984-09-14	1310	A
USGS	03335500	1984-09-15	1180	A
USGS	03335500	1984-09-16	1120	A
USGS	03335500	1984-09-17	2110	A
USGS	03335500	1984-09-18	2890	A
USGS	03335500	1984-09-19	2840	A
USGS	03335500	1984-09-20	2810	A
USGS	03335500	1984-09-21	2290	A
USGS	03335500	1984-09-22	1160	A
USGS	03335500	1984-09-23	1110	A
USGS	03335500	1984-09-24	999	A
USGS	03335500	1984-09-25	952	A
USGS	03335500	1984-09-26	1550	A
USGS	03335500	1984-09-27	1600	A
USGS	03335500	1984-09-28	1530	A
